TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,StellarLoMaR,isTrain,isSimbad,High_confidence,teff_lasp,logg_lasp,feh_lasp
87197,5837,123.9079308,32.80791773,0.999,16.2797527,16.1526871,15.7801151,15.0031996,14.7714024,14.1698952,13.9867363,13.4659357,13.3781242,13.2256603,13.1462164,13.1227217,0.764160156,0,1,0,,,
87197,7310,124.0925423,32.89846155,1,17.3756371,17.1659012,16.9957581,16.2549667,16.0906944,15.4932709,15.2898455,14.7934914,14.705328,14.5285473,14.4381924,14.4077702,0.894042969,0,1,0,4856.31,2.732,-0.618
87197,8270,124.0925947,32.94449956,0.999,16.1287231,15.8967056,15.6940374,14.968771,14.8165665,14.2543507,14.0504818,13.5993204,13.5195837,13.3631897,13.2793856,13.2581186,0.954101563,1,0,1,4997.06,2.467,-0.628
87197,8653,123.6423206,32.96974151,1,16.2539349,16.010294,15.9098892,15.0699434,14.9570198,14.4193048,14.2092752,13.7530708,13.6833801,13.5299454,13.4593592,13.4418974,0.942871094,0,0,0,5182.27,3.587,-0.438
87197,9935,124.2067273,33.04503433,1,17.1580696,16.9056892,16.6862431,15.9262342,15.7647247,15.1824665,14.9679604,14.4957638,14.4022999,14.2352104,14.1523266,14.1221371,0.896484375,1,0,0,4933.99,2.831,-0.548
87197,10454,124.4053504,33.07065231,0.953,16.325779,16.0681076,15.8710251,15.074152,14.8637495,14.2089052,13.9821358,13.4574614,13.3646336,13.1735115,13.0607939,13.0350885,0.975097656,1,1,1,4779.69,2.208,-0.777
87197,10474,123.3972136,33.07266154,0.998,15.8567524,15.6242619,15.4424343,14.7238035,14.5905094,14.0772591,13.8987293,13.4495029,13.3764496,13.2322826,13.1589603,13.1350393,0.720703125,0,1,0,,,
87197,11097,124.409669,33.11068544,0.999,16.04739,15.8206377,15.6254215,14.8277359,14.6529026,14.040019,13.8302307,13.3324442,13.2415981,13.0625772,12.9650764,12.9394388,0.942871094,0,1,0,,,
87197,11712,123.6389172,33.1445421,1,17.2027378,16.8755836,16.8095551,16.0111771,15.8871613,15.2917738,15.0761089,14.5788069,14.4851151,14.2967281,14.188695,14.1570234,0.9453125,0,1,0,,,
87197,12312,123.2612579,33.17501405,0.938,16.2742062,15.9838753,15.8893757,15.1170635,14.984211,14.4212685,14.2181263,13.7631178,13.6780844,13.5163736,13.4291058,13.4094257,0.974609375,0,0,1,5117.51,2.795,-0.769
87197,13362,123.834109,33.23855326,1,17.5977287,17.121172,17.0152264,16.5646515,16.4270096,16.1048965,15.941864,15.6299858,15.5616646,15.4330425,15.368104,15.3560028,0.793945313,0,0,0,,,
87197,13960,124.1688149,33.27048356,0.999,15.047451,14.8220129,14.7333145,14.0440226,13.9686966,13.4836655,13.3119059,12.9069462,12.8386383,12.7038107,12.6303682,12.6087675,0.842285156,0,1,0,,,
87197,15385,124.2959572,33.57596905,0.996,15.8706913,15.6938725,15.5018291,14.7663288,14.638937,14.0952969,13.9127235,13.4662304,13.3875484,13.2430696,13.1744862,13.1494961,0.649902344,0,0,0,,,
87197,18152,123.8669763,33.42697697,0.998,15.8912926,15.7132645,15.3921013,14.5953035,14.3735075,13.7085896,13.4869013,12.9392633,12.8426886,12.6782188,12.5609341,12.5304394,0.906738281,0,0,0,,,
87197,19473,123.4776277,33.35152071,0.962,17.6392498,17.3421898,17.1659698,16.4039841,16.2678928,15.707201,15.5615273,15.0318098,14.9565954,14.7918224,14.7022953,14.6858673,0.704589844,0,1,0,,,
87197,19592,123.4584365,33.34748239,0.999,15.696516,15.3321495,15.2223701,14.9393692,14.8609085,14.6484003,14.5308599,14.3099604,14.2817917,14.18859,14.1671534,14.1665802,0.725585938,0,0,0,,,
87197,20663,123.3092391,33.88314716,0.974,17.750782,17.5639267,17.398756,16.6912365,16.5077801,15.9655533,15.7517567,15.2946644,15.2148399,15.0603409,14.9659367,14.9373026,0.770019531,0,0,0,,,
87197,21191,123.764412,33.84548485,0.999,16.1276932,15.9638805,15.7012882,14.8981237,14.7259846,14.1424599,13.9664631,13.4479656,13.35291,13.1906385,13.1074476,13.0760288,0.899414063,0,0,0,,,
87197,22064,123.2539277,33.792958,0.965,17.6529694,17.2806435,17.3314552,16.8380203,16.7565575,16.4199314,16.2185287,15.9073877,15.8427296,15.7079134,15.6127224,15.6314707,0.784667969,0,0,0,,,
87197,23320,124.2375116,33.71909263,0.98,17.6514339,17.3865585,17.2390251,16.5194626,16.4030724,15.8492765,15.6561375,15.2150507,15.1252699,14.969388,14.8934374,14.8786688,0.641113281,0,0,0,,,
87197,24034,124.2676816,33.6314929,0.995,17.7524033,17.5044823,17.3778057,16.5800114,16.4077721,15.8145142,15.6124496,15.1224537,15.0321522,14.8547916,14.7505341,14.7275906,0.868164063,0,0,0,,,
88252,330,109.3721412,35.29268849,0.998,17.664978,17.4657326,17.2233887,16.4052868,16.1711063,15.5232124,15.3187332,14.7766666,14.6709261,14.5075426,14.402895,14.3901424,0.847167969,0,0,0,,,
88252,1786,108.7138312,35.34519071,0.995,17.2903614,17.0581284,16.9657383,16.2136955,16.089201,15.5380793,15.3598166,14.9159698,14.8259716,14.6918211,14.608264,14.6121883,0.608886719,0,0,0,,,
88252,1891,109.4589031,35.35073768,1,17.0861588,16.8438568,16.6441994,15.9341946,15.7491608,15.1933451,14.9994793,14.5267811,14.4453068,14.2834492,14.1914177,14.1772213,0.884765625,0,0,0,,,
88252,2158,109.6149828,35.35582639,0.998,16.1174946,15.9539795,15.6978474,14.9004421,14.7015476,14.1100597,13.9220285,13.4086037,13.31493,13.1565571,13.0676785,13.057848,0.963378906,0,0,1,,,
88252,4174,108.5833972,35.43304433,0.999,16.9924965,16.7553902,16.6293259,16.0272446,15.9297342,15.4125977,15.2294044,14.8211727,14.7387381,14.6000252,14.5269346,14.5241718,0.604980469,0,0,0,,,
88252,4500,108.5187011,35.43815956,0.999,15.8046541,15.5043697,15.4011316,14.6677217,14.5167704,13.9707232,13.760087,13.315464,13.2337828,13.0760489,12.9974155,12.9787226,0.969238281,0,0,1,,,
88252,4703,109.1222515,35.45444863,1,17.5319366,17.2795486,17.1603279,16.4753113,16.3395004,15.7945557,15.6123505,15.1694889,15.0817471,14.9229679,14.8377104,14.8323355,0.824707031,0,0,0,,,
88252,4889,109.863733,35.45813925,0.998,17.2865105,17.1169834,16.940794,16.1306133,15.9506931,15.3835621,15.1599731,14.6709518,14.5722675,14.3999271,14.3024063,14.2829752,0.893554688,0,0,0,,,
88252,5478,108.9726007,35.48177328,0.981,17.6997337,17.5280151,17.2732506,16.5147057,16.3267288,15.7778378,15.5787373,15.1234188,15.0312872,14.8849068,14.8097811,14.8002319,0.758789063,0,0,0,,,
88252,5837,109.4646685,35.48411778,0.964,15.5373249,15.3591299,15.1620207,14.45366,14.3130684,13.787715,13.6156921,13.1774693,13.1063232,12.9677544,12.9032049,12.8854504,0.772460938,0,0,0,,,
88252,6164,109.6802188,35.50376679,0.997,17.3790398,17.2864227,16.8591728,16.0712605,15.7980824,15.1534281,14.9514084,14.3942366,14.2901239,14.1348801,14.0338097,14.0196619,0.911132813,0,0,0,,,
88252,6586,110.1157324,35.51946638,0.999,17.8556023,17.6170998,17.3954124,16.6213932,16.5022106,15.9044323,15.7160034,15.2247782,15.1530714,15.0010796,14.9086285,14.9094172,0.723144531,0,0,0,,,
88252,6633,109.2490753,35.52278575,0.978,17.6548252,17.5162163,17.1885414,16.4741287,16.3237724,15.7369862,15.5421677,15.063076,14.961606,14.8143244,14.7342091,14.7202024,0.703125,0,0,0,,,
88252,7253,109.2848691,35.5433508,0.995,16.5542183,16.1600933,16.1144638,15.5089302,15.3915281,14.9358702,14.7632704,14.3706512,14.2884169,14.1416941,14.0660439,14.0535622,0.967773438,0,0,1,,,
88252,7643,108.4442999,35.55000544,0.991,16.0468407,15.8697968,15.6317844,14.8788719,14.7061796,14.1321564,13.9458427,13.4720945,13.388092,13.2341585,13.1680641,13.1440067,0.953125,0,0,1,,,
88252,7716,110.0385816,35.56032269,0.998,17.0594921,16.7349777,16.7531128,16.109417,16.0003777,15.556675,15.3888569,15.0007496,14.9284277,14.78971,14.7169657,14.7139082,0.834960938,0,0,0,,,
88252,8481,109.0324538,35.58754298,0.927,17.1475983,16.9600277,16.742033,15.9510202,15.7476759,15.1343079,14.9057674,14.4201145,14.3221006,14.1597986,14.0605974,14.0459156,0.881835938,0,0,0,,,
88252,8708,109.2174512,35.59982431,0.959,17.2997189,17.0085449,16.9445343,16.256813,16.1210423,15.6431656,15.4532576,15.0425625,14.9630041,14.819418,14.7395859,14.7217531,0.690429688,0,0,0,,,
88252,8834,108.9533863,35.60300697,0.972,17.2450371,17.0563354,16.9313087,16.2479229,16.1188145,15.6263599,15.4662752,15.0212765,14.9473209,14.8046637,14.7339897,14.7139053,0.629882813,0,0,0,,,
88252,8945,108.9877821,35.61105004,0.663,17.2987328,17.0343094,17.0541992,16.3681259,16.2953529,15.9296303,15.7711487,15.4694557,15.4298019,15.32514,15.3114996,15.3004122,0.729980469,0,0,0,,,
88252,9012,108.4403842,35.60050965,0.961,16.1148949,15.9750271,15.6264458,14.8019896,14.5694227,13.9452372,13.7871704,13.1978846,13.106286,12.9449635,12.8628216,12.8399801,0.954101563,0,0,0,,,
88252,9073,109.3768341,35.60649238,0.92,15.8828363,15.6599245,15.4734392,14.7790394,14.6468658,14.1145649,13.9332256,13.4975872,13.4139385,13.2723665,13.2001095,13.1871681,0.921875,0,0,0,,,
88252,9716,109.1619685,35.63556621,0.88,17.2684937,17.3036346,16.8716087,16.3295135,15.9897709,15.1005707,14.872221,14.2516336,14.151638,13.9967794,13.8615904,13.8609896,0.949707031,0,0,0,,,
88252,9725,108.7488013,35.63246646,0.912,17.1902618,17.076973,16.6945496,15.9578142,15.7144976,15.1235018,14.9344645,14.4137621,14.3203039,14.1827869,14.1004295,14.0868912,0.754394531,0,0,0,,,
88252,9852,108.6258526,35.63662811,0.904,16.6331882,16.3930969,16.1536674,15.4103327,15.2419453,14.6283779,14.4251938,13.9279146,13.8343153,13.6690817,13.5789976,13.5570402,0.967773438,0,0,1,4902.07,2.4,-0.503
88252,10312,109.763457,35.66103794,0.99,17.6402512,17.4353046,17.2011223,16.4605312,16.2888165,15.7301292,15.5365467,15.0723686,14.9859257,14.8408623,14.7530956,14.7479601,0.779296875,0,0,0,,,
88252,10467,109.9987524,35.66357967,0.999,16.9066086,16.7543373,16.4952202,15.760416,15.5912409,15.0245638,14.8429976,14.3623018,14.2645121,14.1181707,14.0296192,14.0164566,0.630371094,0,0,0,,,
88252,11122,110.0529208,35.68968177,1,16.5971107,16.3578682,16.253685,15.5601168,15.4025764,14.8959312,14.7168007,14.2945719,14.2207375,14.080843,14.0196772,14.005188,0.850585938,0,0,0,,,
88252,11137,109.3306,35.69203018,0.95,17.6370316,17.469841,16.9799004,16.2227898,15.8731327,15.2262459,15.0412655,14.416728,14.3008528,14.1367054,14.028821,14.0094004,0.876953125,0,0,0,,,
88252,11416,109.0716796,35.69764642,1,16.7362061,16.5556145,16.3593483,15.5878468,15.4419098,14.8649616,14.6574574,14.184248,14.0893154,13.9428568,13.8386765,13.8302746,0.929199219,0,0,0,,,
88252,11800,109.6619664,35.71136915,1,16.0164814,15.8010435,15.6313782,14.9357653,14.8252373,14.2876692,14.1104078,13.66889,13.5923262,13.4498453,13.3802643,13.363224,0.891113281,0,0,0,,,
88252,12068,108.4237441,35.71911902,0.996,16.4754467,16.1754379,16.0798645,15.3273935,15.1912785,14.6077328,14.4056702,13.9408121,13.8520689,13.6921902,13.617713,13.5912428,0.974121094,0,0,1,,,
88252,12503,108.5817607,35.74276526,0.953,17.0788651,16.9118423,16.7136002,15.9552231,15.8034172,15.2108393,15.0083838,14.5233288,14.4383783,14.2809105,14.1931877,14.1815338,0.882324219,0,0,0,,,
88252,12997,108.754739,35.76172809,0.998,17.4560394,17.2534256,16.9961395,16.2430439,16.058609,15.4651222,15.2955685,14.7599545,14.6609221,14.4960651,14.403389,14.381094,0.882324219,0,0,0,,,
88252,13779,109.2022735,35.79398196,0.952,17.3569527,17.129261,17.0173206,16.2549858,16.1166916,15.5289307,15.3090048,14.8568821,14.7658882,14.6183758,14.5255127,14.5186634,0.770996094,0,0,0,,,
88252,14895,109.0375695,35.8360018,0.98,17.676754,17.4339809,17.2053165,16.2878761,16.0171051,15.2882738,15.0703106,14.4515076,14.3317518,14.1270924,13.9997234,13.9760561,0.893066406,0,0,0,,,
88252,15318,109.2625374,35.85163609,1,16.9757996,16.7135677,16.6141891,15.9039268,15.7755165,15.2462845,15.0559626,14.6177626,14.5309048,14.3841658,14.2975302,14.2883892,0.775390625,0,0,0,,,
88252,15516,108.9166077,35.8545026,1,16.2371597,15.9798498,15.8232841,15.0688686,14.9306011,14.3453178,14.1474819,13.6722097,13.5834427,13.4286985,13.3367271,13.3198872,0.963867188,0,0,1,,,
88252,17240,109.7935443,35.92620949,0.974,16.8587303,16.4916439,16.4105988,16.0151253,15.9618807,15.710043,15.5928249,15.3736286,15.3559217,15.2728405,15.2477016,15.2660322,0.621582031,0,0,0,,,
88252,17299,108.9273561,35.9271342,1,16.9048424,16.674469,16.5120468,15.7505131,15.6054611,15.0058794,14.7978077,14.3342533,14.2498646,14.0936327,14.0044518,13.9945297,0.953125,0,0,1,,,
88252,17410,109.6189053,35.93008048,0.928,17.3361225,17.2502117,16.7756748,16.0030594,15.7169342,15.0617142,14.8883419,14.2990894,14.1918125,14.0462112,13.9462852,13.9349031,0.824707031,0,0,0,,,
88252,18031,108.9007479,35.95190263,1,17.4832954,17.358078,16.9393082,16.1723957,15.9138432,15.3221331,15.1473722,14.5963974,14.504488,14.3694124,14.2936945,14.2745943,0.75,0,0,0,,,
88252,18903,108.5886158,35.98010696,1,16.9074459,16.8011169,16.3346977,15.5203381,15.1611652,14.4720249,14.3137074,13.6434116,13.534996,13.3662853,13.2629309,13.2388458,0.829101563,0,0,0,,,
88252,19180,108.5183654,35.98823303,0.996,17.1667328,17.0399036,16.7270088,15.8420897,15.5252838,14.8431597,14.6490993,14.0294333,13.9260788,13.7498636,13.6492672,13.6241503,0.935058594,0,0,0,,,
88252,19318,109.9099864,35.99911111,0.969,17.7367306,17.3500805,17.3418121,16.6126671,16.4915466,16.0108547,15.8309708,15.3910637,15.3000879,15.1504822,15.0763712,15.0614414,0.8671875,0,0,0,,,
88252,19992,109.2096941,36.02322497,0.984,16.890934,16.5878944,16.4242668,15.7488632,15.6034508,15.111702,14.9335594,14.525176,14.4444237,14.3114061,14.2404318,14.2261,0.924804688,0,0,0,,,
88252,20690,109.9954024,36.04516855,0.855,16.0824852,15.8943148,15.6749954,14.9644995,14.8189163,14.2880135,14.1120768,13.6642179,13.5898304,13.4496508,13.3787413,13.368207,0.80859375,0,0,0,,,
88252,20720,109.756988,36.04411119,1,15.8625965,15.7282209,15.4538307,14.7087879,14.5524931,13.9745998,13.7948093,13.3132,13.2267618,13.091732,13.022604,13.0048752,0.931640625,0,0,0,,,
88252,22013,110.1028644,36.09574471,0.952,16.6120567,16.4563637,16.3007984,15.5646944,15.4522076,14.9253626,14.7836647,14.2859287,14.1842785,14.0045929,13.89785,13.8708372,0.700195313,0,0,0,,,
88252,22189,108.6743841,36.09847095,0.875,16.8461113,16.7398605,16.3577728,15.6421614,15.4497004,14.8396177,14.6768475,14.1491413,14.0559359,13.9157124,13.8369703,13.824501,0.675292969,0,0,0,,,
88252,22256,108.6457223,36.09920386,0.998,15.3889923,14.952343,14.8691282,14.4941721,14.4308395,14.0404615,13.8761425,13.5441084,13.4819145,13.3414021,13.2822075,13.2699175,0.610351563,0,0,0,,,
88252,22616,108.6369401,36.11960888,0.884,17.1828842,16.9077644,16.7255802,15.9747705,15.8556595,15.2735052,15.0638075,14.5884457,14.5011177,14.3366108,14.2480993,14.2282305,0.771484375,0,0,0,,,
88252,22902,108.8596248,36.13079826,0.957,17.1742554,16.8342133,16.6835632,15.9390144,15.8015232,15.1901579,14.9922562,14.5109348,14.4145851,14.2533827,14.1598778,14.1428947,0.892089844,0,0,0,,,
88252,22903,109.7983988,36.13011203,0.873,16.5660667,16.2691135,16.1153374,15.3881598,15.2595844,14.6889877,14.4980984,14.0409374,13.9514618,13.7958012,13.713213,13.6979771,0.950683594,0,0,1,,,
88252,22925,108.9825003,36.1278796,0.895,16.1159763,15.9034681,15.6812382,14.9754887,14.8017178,14.2023621,13.9942989,13.4928007,13.3964119,13.2164574,13.1154633,13.0884371,0.984863281,0,0,1,,,
88252,23590,108.4803066,36.15290265,0.891,16.5185966,16.3174515,16.1637592,15.4694815,15.3286896,14.7803974,14.6107464,14.136138,14.051199,13.8979216,13.8176928,13.800684,0.743652344,0,0,0,,,
88252,23643,109.4115867,36.16178204,1,17.4997025,17.2535515,17.0627289,16.3350258,16.1777935,15.6033363,15.4090405,14.9252796,14.8282757,14.6716795,14.5742807,14.5558968,0.881835938,0,0,0,,,
88252,24360,108.4696469,36.18506063,0.999,17.3482304,17.142725,16.7558784,15.9349098,15.5788193,14.8679276,14.6975803,14.0097113,13.8980274,13.7113619,13.5892277,13.5612087,0.8203125,0,0,0,,,
88252,24673,108.8088193,36.19694351,0.836,16.2903004,15.9440851,15.9745007,15.1879292,15.0639029,14.4755058,14.261404,13.7597675,13.661459,13.4616356,13.3499975,13.3264227,0.981445313,0,0,1,,,
88252,25431,108.5860539,36.22265898,1,16.7631111,16.5594254,16.3084545,15.5026493,15.3033657,14.6756287,14.5036135,13.9479799,13.8561134,13.6937666,13.602581,13.5801926,0.646484375,0,0,0,,,
88252,25917,109.7461876,36.24786778,0.989,17.7985516,17.5831642,17.5139542,16.7961655,16.6719627,16.1364975,15.9509192,15.5218573,15.4351625,15.2827892,15.1976795,15.1894379,0.838378906,0,0,0,,,
88252,27510,109.6638969,36.29859666,1,16.3901215,16.1852398,15.9953747,15.2464886,15.0938749,14.5373249,14.3521547,13.8782539,13.7893391,13.6387863,13.5574455,13.5440321,0.961425781,0,0,1,,,
88252,29027,110.0565364,36.36479284,0.979,17.6806145,17.4159889,17.2977562,16.6257725,16.4962254,15.9710932,15.7982788,15.3615999,15.2742195,15.1375933,15.0485563,15.0463371,0.749511719,0,0,0,,,
88252,29081,109.2291748,36.37164984,0.999,16.899498,16.7646561,16.4618359,15.7923317,15.5347366,14.8476095,14.6233521,14.117569,14.0294657,13.8704815,13.7674246,13.7565393,0.966308594,0,0,1,,,
88252,29337,108.534133,36.35491226,0.999,16.9838486,16.605278,16.4977036,16.1560783,16.0412407,15.6350679,15.494544,15.0911779,15.0155849,14.868906,14.7930975,14.7772989,0.904296875,0,0,0,,,
88252,29544,109.2604318,36.35429967,1,16.2968292,16.118082,15.9414959,15.1804352,15.0585032,14.5098038,14.3451653,13.8758049,13.7927732,13.6543789,13.5835857,13.5735035,0.669921875,0,0,0,,,
88252,29788,109.367729,36.70549815,0.982,17.3354988,17.0334911,17.0385761,16.4108086,16.295351,15.8080111,15.6203756,15.1883106,15.1119051,14.9336004,14.8462219,14.8335428,0.904785156,0,0,0,,,
88252,29858,110.0715563,36.38839277,0.913,16.5743484,16.3984642,16.1585293,15.3915958,15.2138805,14.6443691,14.4475622,13.9593086,13.8799953,13.7229328,13.6328707,13.6239119,0.924316406,0,0,0,,,
88252,30508,109.408146,36.68053814,0.825,16.6415958,16.4242287,16.2212563,15.3525581,15.1413927,14.4581051,14.2489147,13.6401329,13.5275621,13.310257,13.1826925,13.1472092,0.981445313,0,0,1,,,
88252,31185,108.5783156,36.65632344,0.85,16.2113419,16.0566044,15.7513571,14.960844,14.7555141,14.1031122,13.8862562,13.3452625,13.2439718,13.0552168,12.9517212,12.9239159,0.986816406,0,0,1,,,
88252,31400,108.9714918,36.40683014,0.998,16.3345242,16.1873379,15.9182281,15.164938,14.9836254,14.4162045,14.2324638,13.7373199,13.6535835,13.500762,13.4157724,13.4027071,0.834960938,0,0,0,,,
88252,31600,110.028392,36.65007576,0.915,17.2330132,17.0699158,16.6738319,15.8683348,15.5724659,14.8967571,14.6937027,14.1019258,13.9971466,13.8295984,13.7162409,13.7019577,0.937988281,0,0,0,,,
88252,32350,109.4685086,36.618596,0.902,16.4891586,16.2621803,16.1271172,15.4793262,15.3937693,14.8726521,14.664011,14.2434797,14.1703529,14.0130444,13.9340858,13.9175358,0.618164063,0,0,0,,,
88252,32500,109.2568513,36.61766966,1,16.1791039,15.9933853,15.7833166,15.1131248,14.9980087,14.4551344,14.27106,13.8342628,13.7568169,13.6147919,13.538476,13.5292625,0.865234375,0,0,0,,,
88252,32523,110.0732824,36.60868699,0.995,16.8028183,16.5811615,16.3843002,15.6652212,15.509263,14.9791784,14.8129845,14.333602,14.2431784,14.1131783,14.0311832,14.0211535,0.792480469,0,0,0,,,
88252,33671,109.407946,36.57125247,0.987,17.6869869,17.537468,17.3590889,16.6005669,16.4905319,15.9283047,15.7243633,15.2432289,15.1599646,14.9902973,14.8856421,14.8852291,0.743652344,0,0,0,,,
88252,34250,110.1547277,36.54936781,0.999,16.3177795,16.1547165,15.8689737,15.0576696,14.8397799,14.2222157,14.0336494,13.4909697,13.388176,13.2317591,13.136734,13.1238976,0.971191406,0,0,1,,,
88252,34284,109.5245672,36.55636691,1,16.7651901,16.5672092,16.330862,15.4718933,15.2270641,14.5884933,14.3526983,13.7975569,13.69485,13.5253,13.385067,13.3595419,0.982421875,0,0,1,4734.3,2.477,-0.261
88252,34648,108.8054327,36.53066309,0.999,16.0249176,15.7737751,15.6553421,14.7953806,14.652544,14.0148115,13.811204,13.2682133,13.1667061,12.9794159,12.8584204,12.8321276,0.983886719,0,0,1,,,
88252,34827,108.9711364,36.37804748,1,16.4737568,16.2851696,16.1054859,15.4169273,15.3005085,14.7559586,14.5914087,14.1474133,14.0657558,13.9260874,13.8526688,13.8453684,0.818359375,0,0,0,,,
88252,35986,108.7557254,36.48400361,0.999,17.6530075,17.4599228,17.2438068,16.5277939,16.4044228,15.8176146,15.6092234,15.1509991,15.0586586,14.8904333,14.784832,14.787159,0.803710938,0,0,0,,,
88252,36402,109.3701479,36.47714536,0.982,16.894783,16.7021847,16.4466553,15.6749935,15.424077,14.7712345,14.5676193,13.9506264,13.8349648,13.6345901,13.5126305,13.4876652,0.833984375,0,0,0,,,
88252,36675,108.672327,36.45859436,0.997,17.8977718,17.69067,17.4217377,16.771925,16.6389923,16.0773468,15.8724155,15.3915758,15.3015175,15.1586971,15.0583115,15.0639019,0.706054688,0,0,0,,,
